date,close,high,low,open,volume
2012-01-10,3938.688720703125,3941.1576187375977,3886.7188198938265,3888.5605450764688,50193700.0
2012-01-11,3909.48779296875,3954.702098347912,3902.193154893485,3938.778645588236,31509900.0
2012-01-12,3909.344970703125,3918.433484286792,3890.776601339739,3909.847880824065,42546300.0
2012-01-13,3935.1728515625,3943.107601498615,3908.893844505296,3908.893844505296,42892200.0
2012-01-16,3909.541015625,3935.0829906715417,3894.679533259976,3935.0829906715417,31210900.0
2012-01-17,3954.60107421875,3955.582237229683,3909.9070117496,3909.9070117496,48105000.0
2012-01-18,3977.972900390625,3978.300036079015,3947.7011309212735,3954.420839744351,40722700.0
2012-01-19,4000.917236328125,4027.736260582594,3978.334131147337,3978.334131147337,43535600.0
2012-01-20,3986.359619140625,4024.79122765262,3967.1814110764617,4001.649062661157,36347900.0
2012-01-24,3994.427490234375,4038.627673657484,3985.351915845092,3986.8098668942594,20738300.0
2012-01-25,3963.45068359375,3996.954506245258,3948.806234169955,3994.9675230515086,26529100.0
2012-01-26,3983.279052734375,3983.3510714157815,3950.5813507201874,3963.630647528806,32829700.0
2012-01-27,3986.254638671875,3992.743399592156,3969.301441614533,3983.368764754924,27714300.0
2012-01-30,3915.007568359375,3985.984786908653,3896.248288569103,3985.984786908653,28566300.0
2012-01-31,3941.539794921875,3941.539794921875,3902.003246900066,3914.4678499352967,34190200.0
2012-02-01,3964.82177734375,3965.168687671349,3936.655881273551,3941.629564668466,36201200.0
2012-02-02,4016.74560546875,4020.2523047837326,3965.271536701912,3965.271536701912,46876600.0
2012-02-03,4015.79248046875,4025.782081411591,4001.055017673557,4016.476535842582,42300400.0
2012-02-06,3974.63330078125,4039.924703434039,3957.393981902058,4015.612661942808,36650800.0
2012-02-07,3955.2978515625,3986.214860283449,3929.483915569135,3974.993129383763,38035700.0
2012-02-08,3988.543701171875,3988.691644631208,3950.291284083017,3955.478093880002,34841600.0
2012-02-09,3978.8330078125,3988.434684478732,3953.662845952211,3988.434684478732,31271400.0
2012-02-10,3912.240966796875,3978.839207677017,3895.46061332196,3978.473255107599,30039200.0
2012-02-13,3961.747802734375,3962.462618644677,3906.7577569134137,3912.330537919039,26010600.0
2012-02-14,3952.6630859375,3964.2546758936464,3939.780774722363,3962.6468283030063,27285500.0
2012-02-15,3952.89111328125,3963.375812739224,3942.0856255240287,3952.123320890738,28472900.0
2012-02-16,3927.455078125,3952.3523026398384,3913.7436976238246,3952.3523026398384,35655800.0
2012-02-17,3976.38720703125,3976.427244535247,3928.0851321634304,3928.0851321634304,32689500.0
2012-02-20,3980.097900390625,3994.928377414338,3961.1977576662257,3976.6571164442857,24837200.0
2012-02-21,4002.795166015625,4008.07108375946,3980.008210932944,3980.008210932944,30958700.0
2012-02-22,3994.868408203125,4002.52606907984,3978.94007320452,4002.52606907984,40050000.0
2012-02-23,3958.65478515625,3994.503241403087,3953.271938323373,3994.503241403087,30389200.0
2012-02-24,3894.41064453125,3958.9471986371495,3849.9782894880423,3958.386185286256,39980100.0
2012-02-27,3860.865966796875,3894.60562148124,3838.389790099041,3894.0455846669456,20978500.0
2012-02-28,3903.40478515625,3906.989850539141,3857.933656588245,3861.0455958756615,27857800.0
2012-02-29,3985.054931640625,3985.956019632767,3903.675040895441,3903.675040895441,33394200.0
2012-03-01,3962.131591796875,3984.874846733684,3950.604208675297,3984.874846733684,23341000.0
2012-03-02,4004.7119140625,4004.999012253425,3961.283674193974,3962.76164396256,25019800.0
2012-03-05,3984.741943359375,4004.603231188335,3966.562718994757,4004.603231188335,17977900.0
2012-03-06,3966.921630859375,3984.201964585106,3938.586795467498,3984.201964585106,19851500.0
2012-03-07,3942.363525390625,3965.8264786401887,3929.041046286056,3965.8264786401887,24384200.0
2012-03-08,3967.5146484375,3970.073630949772,3942.7946625335617,3942.903545017866,22508900.0
2012-03-09,3991.388671875,3995.036479186352,3968.144703067535,3968.144703067535,25747200.0
2012-03-12,3987.190673828125,4007.7968049559095,3968.8454409821497,3984.0198988703296,20821700.0
2012-03-13,4008.486083984375,4008.524900833041,3987.819896102125,3987.819896102125,21815900.0
2012-03-14,4054.168212890625,4058.645089512872,4008.93510926302,4008.93510926302,29417300.0
2012-03-15,4039.82275390625,4065.545873877432,4032.064022666532,4054.5272597440367,32919200.0
2012-03-16,4028.380615234375,4059.920161473508,4017.706957617969,4040.362083373209,33788800.0
2012-03-19,4024.576416015625,4043.036879828056,4012.385972067704,4028.7454433576895,23992000.0
2012-03-20,4022.011474609375,4035.157935744424,4003.360344845298,4025.0252733598336,24426300.0
2012-03-21,4036.07666015625,4036.525861407482,4014.6695350927766,4022.10137448952,27568100.0
2012-03-22,4041.40185546875,4043.99574869664,4023.8793438045823,4036.257036091381,23195800.0
2012-03-26,4031.5478515625,4060.985668359169,4011.7766499644586,4041.581395810616,23663300.0
2012-03-27,4079.225341796875,4081.691310318057,4032.177123254488,4032.177123254488,31967900.0
2012-03-28,4090.41357421875,4091.776558205838,4063.64362148364,4079.1349610682096,30732400.0
2012-03-29,4105.00732421875,4105.466290741832,4063.351962019824,4090.2349495848575,34285400.0
2012-03-30,4121.39013671875,4129.172059955583,4099.563350769688,4105.096826490796,28384300.0
2012-04-02,4165.90966796875,4168.582903788019,4121.550554285375,4121.659436767146,46919200.0
2012-04-03,4215.27978515625,4232.758108790343,4166.448677894589,4166.448677894589,43150700.0
2012-04-04,4133.87548828125,4214.915307782113,4122.063935565524,4214.915307782113,32834700.0
2012-04-05,4166.2119140625,4171.035945107056,4109.1589582401,4132.797198620676,33553500.0
2012-04-09,4153.90478515625,4165.582552078536,4141.560540337535,4165.582552078536,43013600.0
2012-04-10,4149.63720703125,4171.511355071535,4143.575431408032,4156.214099310327,37208100.0
2012-04-11,4129.8525390625,4150.295591517336,4111.603248930136,4149.458710008163,42643400.0
2012-04-12,4139.37939453125,4149.587006198136,4120.214122688305,4130.031612776608,43778500.0
2012-04-13,4159.11474609375,4164.573517702787,4138.469554685439,4139.647731420019,35280100.0
2012-04-16,4146.419921875,4164.3230347411145,4135.46233988189,4159.205557828639,34884200.0
2012-04-17,4157.203125,4172.21328186918,4140.771636836624,4146.868078794485,38508500.0
2012-04-18,4166.07470703125,4185.045160263431,4151.099703797754,4157.932445736115,43891500.0
2012-04-19,4163.5537109375,4167.26157438308,4146.043650510138,4166.254777645552,37596000.0
2012-04-20,4181.20556640625,4181.617171493606,4158.877333138394,4163.734077864293,41766200.0
2012-04-23,4155.3291015625,4193.074211066313,4130.687973028395,4181.294885449865,50362300.0
2012-04-24,4170.1904296875,4173.574086819642,4146.854425506611,4155.546957674506,47665500.0
2012-04-25,4163.48095703125,4170.01439405147,4149.103587141301,4169.830807449602,46927800.0
2012-04-26,4180.1435546875,4200.898606740269,4163.296065483566,4163.661285652369,45866600.0
2012-04-27,4163.81884765625,4189.287094385823,4155.174164687229,4180.50813930065,36327900.0
2012-04-30,4180.5693359375,4180.748528186807,4144.184032345248,4163.908851112287,32908900.0
2012-05-01,4195.82080078125,4196.125964701187,4170.549810374567,4180.928313226054,34952100.0
2012-05-02,4219.130859375,4220.385693392805,4192.33014371847,4196.269931924565,39311900.0
2012-05-03,4223.8388671875,4226.259671596029,4202.630706580631,4218.402066645151,41205400.0
2012-05-04,4216.51708984375,4234.569121823519,4202.507381048026,4224.017774558485,38176000.0
2012-05-07,4158.69970703125,4216.246780207471,4130.0919354658645,4216.246780207471,30722300.0
2012-05-08,4180.91064453125,4182.740163224125,4158.344139341155,4158.969115035545,26127700.0
2012-05-09,4128.8994140625,4180.012171494349,4118.099541288171,4180.012171494349,28119000.0
2012-05-10,4133.47021484375,4137.50521427622,4110.736235103285,4128.450390404591,30528300.0
2012-05-11,4113.97998046875,4133.199935365534,4093.503726823124,4133.199935365534,23882600.0
2012-05-14,4052.9091796875,4120.074534765934,4043.815539416649,4114.408739619596,25126600.0
2012-05-15,4045.486572265625,4068.564531377152,3997.616365302568,4028.5392338944753,30818800.0
2012-05-16,3980.341064453125,4006.989928856999,3926.2359940434458,4006.989928856999,31030800.0
2012-05-21,3939.95458984375,3958.3130062994223,3907.357957926068,3957.846959982133,27648800.0
2012-05-22,4020.943603515625,4024.228387782001,3965.0146279139126,3965.0146279139126,33931300.0
2012-05-23,3981.4228515625,4001.461133808575,3950.662086439599,4001.461133808575,23171200.0
2012-05-24,3984.718017578125,3992.424748990308,3961.483814105341,3977.756130233941,24251500.0
2012-05-25,3902.35595703125,3970.086227308472,3885.4435302784914,3968.1844459642257,27052600.0
2012-05-28,3918.532470703125,3927.711068366104,3850.3019733059314,3876.902988242056,20370700.0
2012-05-29,3918.912353515625,3924.1072196062105,3892.846473892908,3909.379765694812,16974700.0
2012-05-30,3917.763427734375,3922.500303790803,3896.706142398543,3911.833727041978,20557900.0
2012-05-31,3832.6748046875,3881.336973227733,3810.2428164253424,3878.90908920676,37550400.0
2012-06-01,3799.6181640625,3840.892435834559,3781.7716909982464,3820.23235162334,20564000.0
2012-06-04,3654.439697265625,3729.899648858527,3635.141376635571,3729.899648858527,29877000.0
2012-06-05,3717.731201171875,3735.308641673541,3696.8250328752074,3696.8250328752074,23031900.0
2012-06-06,3841.181640625,3841.338616940819,3734.5756799556502,3735.350796289595,38369600.0
2012-06-07,3840.446533203125,3909.2358491155983,3823.764320902942,3876.6382403850894,30940500.0
2012-06-08,3825.178955078125,3840.655403314456,3805.187790035244,3823.7310134039967,18802500.0
2012-06-11,3866.0625,3879.659139056699,3845.629456958945,3855.685950524905,24890100.0
2012-06-12,3852.427978515625,3855.297007503452,3824.800147295885,3840.647675181844,20042100.0
2012-06-13,3860.310791015625,3874.993325408356,3847.142357888295,3862.788721980445,34233100.0
2012-06-14,3791.470458984375,3860.550780069121,3777.813031175735,3857.582877921048,31173100.0
2012-06-15,3817.96044921875,3826.894183917632,3774.5463656193383,3810.950956114025,42554600.0
2012-06-18,3860.0048828125,3897.279311817871,3849.782135925697,3859.942873505788,30395000.0
2012-06-19,3880.664794921875,3884.345803917688,3853.108983250279,3858.914665365242,21848400.0
2012-06-20,3943.743408203125,3943.904534741559,3886.294717449168,3887.348631489194,42476700.0
2012-06-21,3901.635986328125,3943.400227350502,3877.3627626626026,3943.400227350502,34294900.0
2012-06-22,3889.37158203125,3891.0604811461535,3842.872415130791,3863.2097584044254,23897200.0
2012-06-25,3857.43896484375,3893.3154980774407,3848.703220888408,3890.310488090958,18789200.0
2012-06-26,3881.249755859375,3889.760654941824,3848.913124316009,3854.281811761426,24180000.0
2012-06-27,3934.7138671875,3938.886800546758,3886.940823407017,3888.705647326404,25633700.0
2012-06-28,3887.423583984375,3952.749165358935,3880.400908212204,3945.992348375469,22767800.0
2012-06-29,3955.4228515625,3970.9303042309134,3903.506904794436,3903.506904794436,22047900.0
2012-07-02,3991.384765625,3997.1613963704094,3972.205580095872,3976.557217448461,30500800.0
2012-07-03,4049.7353515625,4052.697150279285,4003.030139222781,4005.988031841687,31104200.0
2012-07-04,4075.75830078125,4090.596834364674,4059.323882068677,4059.710829893321,39693800.0
2012-07-05,4069.677490234375,4086.183927657184,4058.736021694073,4086.183927657184,23756400.0
2012-07-06,4055.039306640625,4074.331525047908,4037.475048370601,4069.7467424288457,18506500.0
2012-07-09,3984.889892578125,4038.235961718633,3976.2083455618895,4035.172116071611,17710400.0
2012-07-10,4009.52197265625,4010.32784950364,3977.452175533064,3987.1048761295306,19771200.0
2012-07-11,4018.9765625,4022.726416485171,4001.016324350193,4007.232879159984,20822900.0
2012-07-12,3983.965087890625,4013.2159027693897,3963.314768416181,4013.003752821723,26692200.0
2012-07-13,4019.5166015625,4023.974435815588,3983.9327818895945,3984.610978141242,18421700.0
2012-07-16,4047.3076171875,4064.2559323799583,4035.6850225188377,4035.6850225188377,25109300.0
2012-07-17,4080.513427734375,4084.3401832085056,4059.646075204437,4063.8749146508735,23188600.0
2012-07-18,4081.476318359375,4102.3434269496265,4070.680839659628,4078.76939235705,23553400.0
2012-07-19,4096.0361328125,4108.510744194754,4072.872240844471,4092.8255646045855,23311500.0
2012-07-20,4081.042236328125,4105.692400852876,4066.0948195118417,4096.100488678316,18654100.0
2012-07-23,4009.636962890625,4045.0435442854055,3997.768528180065,4045.0435442854055,18893700.0
2012-07-24,3991.957763671875,4035.126006450591,3982.087053858563,4011.64791576138,22320800.0
2012-07-25,4000.68359375,4004.699306788811,3964.653988460509,3977.909332563815,17151000.0
2012-07-26,4004.619873046875,4014.86849723414,3979.44287533824,3998.4973088259976,19612500.0
2012-07-27,4084.052978515625,4088.672915913029,4033.178005247826,4033.178005247826,24116900.0
2012-07-30,4098.96142578125,4119.677415700612,4085.135792459937,4102.403186244661,23241300.0
2012-07-31,4142.17578125,4149.547564796249,4104.457521947588,4108.79133773488,35037100.0
2012-08-01,4130.30419921875,4133.845077124433,4103.302319745486,4129.654322151394,35207100.0
2012-08-02,4092.95263671875,4149.495600340037,4082.798979477568,4128.356287014703,23809100.0
2012-08-03,4099.6533203125,4103.127306105966,4059.779873251688,4076.451343093576,18285100.0
2012-08-06,4105.33935546875,4146.497910949025,4097.589656875899,4139.457169157889,22943700.0
2012-08-07,4085.421142578125,4119.415913826143,4077.936326338804,4110.4079634820855,36522000.0
2012-08-08,4090.549560546875,4104.410836727984,4078.467023635475,4087.331668381896,27970300.0
2012-08-09,4131.00927734375,4134.674173887667,4097.321622527927,4099.474370844224,25524500.0
2012-08-10,4141.40283203125,4149.844398119859,4118.001887041445,4133.248364147286,28676800.0
2012-08-13,4102.3701171875,4152.657222467716,4087.1048421852342,4148.311688474843,20479900.0
2012-08-14,4121.3955078125,4122.500445212791,4086.183745537584,4116.732603626559,20336500.0
2012-08-15,4141.82470703125,4142.081044714984,4102.960496341348,4115.606977001161,25528100.0
2012-08-16,4160.345703125,4163.604853474778,4134.39993676742,4143.340506363642,31426900.0
2012-08-23,4162.4970703125,4182.865905949911,4137.704090568115,4152.870492096731,24308700.0
2012-08-24,4145.23779296875,4155.781328435155,4125.099415627273,4146.27583855556,16950200.0
2012-08-27,4145.716796875,4151.933840391564,4138.782984342312,4145.237811585615,7027200.0
2012-08-28,4142.68701171875,4159.762031167249,4120.8738953119655,4150.0124103858125,26720200.0
2012-08-29,4093.010498046875,4138.166942316574,4072.695371357616,4134.961989025343,30658800.0
2012-08-30,4025.426513671875,4066.264037383593,4003.984232036481,4064.42206797713,28906000.0
2012-08-31,4060.1728515625,4067.861516820268,3977.922882573824,4004.886919820767,30956100.0
2012-09-03,4117.78759765625,4118.171371746825,4047.122141590448,4052.7278799287274,26920700.0
2012-09-04,4105.09326171875,4128.003503435354,4098.15456675616,4119.866612889188,34104400.0
2012-09-05,4075.193359375,4105.572059215755,4065.539682562799,4087.754881937653,32293300.0
2012-09-06,4102.697265625,4103.518522725977,4080.666140606134,4083.4980616439857,32791200.0
2012-09-07,4143.51806640625,4154.8096194887,4126.033394786318,4131.425274951046,32060800.0
2012-09-10,4160.498046875,4163.730831069257,4128.193153257022,4152.705381757896,22344200.0
2012-09-11,4155.19384765625,4157.118577252978,4127.59775631239,4152.30821804776,23993500.0
2012-09-12,4173.9345703125,4177.000368851573,4142.20582585246,4166.18291915685,24652600.0
2012-09-13,4170.4765625,4184.858814267816,4161.989588700835,4173.350473890052,42714700.0
2012-09-14,4256.83203125,4268.882342540193,4205.259823806105,4205.259823806105,53185900.0
2012-09-17,4255.11767578125,4272.662891696384,4236.660385971491,4265.583088981143,41868600.0
2012-09-18,4223.72998046875,4249.2651214188245,4198.733881080664,4247.205142840899,32726700.0
2012-09-19,4244.5458984375,4253.087558502883,4213.281000817364,4216.090950152923,38179300.0
2012-09-20,4217.35205078125,4236.530015661787,4206.436459792165,4232.574114865868,49845800.0
2012-09-21,4244.4560546875,4245.087866057999,4208.453548338882,4226.125712746795,42452300.0
2012-09-24,4200.75048828125,4240.089776750001,4190.828999616921,4223.875564369831,47945600.0
2012-09-25,4226.72216796875,4227.9340349919785,4190.383246452333,4207.981684453222,40132700.0
2012-09-26,4180.00048828125,4215.504966569101,4153.292542817453,4215.481041718503,30440900.0
2012-09-27,4224.85986328125,4235.692450435696,4179.201480067218,4185.028402229895,44177100.0
2012-09-28,4262.39501953125,4263.794867352458,4232.861013598485,4236.577177451717,32949300.0
2012-10-01,4236.1279296875,4249.519497797279,4214.354852182874,4249.519497797279,29316700.0
2012-10-02,4256.67333984375,4264.618343389967,4240.844853796476,4245.362744517539,38805000.0
2012-10-03,4251.34619140625,4267.67124125464,4238.285663265243,4267.67124125464,40317400.0
2012-10-04,4271.29443359375,4275.585281952591,4248.133227090564,4255.775019041432,28170300.0
2012-10-05,4311.14599609375,4320.422490136301,4283.678316275982,4283.915123455868,28849100.0
2012-10-08,4268.068359375,4324.628164608822,4241.83647256497,4312.036858940008,30893300.0
2012-10-09,4280.08349609375,4293.814895508285,4262.991387573848,4272.576952175994,29062500.0
2012-10-10,4279.84326171875,4281.447203224929,4246.281579128132,4262.981124758059,31605300.0
2012-10-11,4284.80029296875,4284.80029296875,4260.69331959017,4268.595356273357,44552200.0
2012-10-12,4311.22314453125,4315.693673480817,4293.560746735092,4294.3776094407085,57339500.0
2012-10-15,4313.35400390625,4316.234751100449,4292.673656887552,4308.620301525273,41236500.0
2012-10-16,4328.90771484375,4329.307601626128,4303.491711705848,4320.462730975591,33165900.0
2012-10-17,4337.357421875,4354.0076541089975,4318.251230339602,4338.927673388578,44619000.0
2012-10-18,4356.79638671875,4362.173130744912,4340.402004756669,4347.679065505481,45200200.0
2012-10-19,4331.08544921875,4361.566197267586,4322.285986785249,4359.462275193124,37137500.0
2012-10-22,4341.2080078125,4341.658185605584,4301.595779856825,4312.288234835948,34940000.0
2012-10-23,4329.9765625,4354.768566721124,4313.101242469071,4342.978986330324,35110000.0
2012-10-24,4335.20654296875,4340.916282037769,4309.654313218541,4320.341886203127,31564700.0
2012-10-25,4338.984375,4346.308309405061,4322.964000882369,4337.362367660426,44790000.0
2012-10-29,4331.19677734375,4340.602173250196,4314.257983034119,4329.145587591221,35216500.0
2012-10-30,4364.42822265625,4366.685947255435,4328.771407771023,4330.932456446627,45555500.0
2012-10-31,4350.12158203125,4362.960925699563,4324.215364494235,4357.999204891935,41079400.0
2012-11-01,4335.193359375,4336.336381365678,4300.850943853277,4331.580706786777,37432600.0
2012-11-02,4338.7236328125,4345.448469367538,4322.6583386013335,4339.049303761619,29617300.0
2012-11-05,4302.771484375,4330.3382824626,4285.637385675234,4327.68653021028,25300900.0
2012-11-06,4314.09716796875,4316.740131471598,4293.094079470967,4305.430513216201,30681000.0
2012-11-07,4350.25439453125,4350.421380214996,4317.168769086819,4320.677909756651,37834700.0
2012-11-08,4327.69970703125,4327.874504914689,4290.832978017423,4312.837980840975,27743200.0
2012-11-09,4333.4716796875,4333.4716796875,4303.085653866162,4309.249476757049,27350300.0
2012-11-12,4318.42236328125,4338.843929939057,4311.346955691572,4328.963944252966,26533300.0
2012-11-13,4331.91552734375,4340.429356419128,4317.516184953318,4320.355918273407,37018800.0
2012-11-14,4351.11474609375,4360.093400368756,4323.344831368046,4338.494143793442,38375000.0
2012-11-19,4313.27099609375,4344.117939373674,4296.051940081122,4342.000834318642,32628400.0
2012-11-20,4312.1982421875,4345.333670246275,4290.250854894651,4328.490576318486,38717500.0
2012-11-21,4317.1083984375,4318.0746693265855,4292.965297551905,4314.065548421948,33241600.0
2012-11-22,4335.75830078125,4338.122466738912,4308.217378640016,4308.217378640016,35673900.0
2012-11-23,4348.638671875,4351.545296907033,4325.575605624693,4334.699273581785,31845500.0
2012-11-26,4374.99853515625,4377.348541277633,4350.207508601692,4352.644425400325,41301500.0
2012-11-27,4337.34033203125,4381.575918662285,4332.87077906076,4374.059120761837,44572100.0
2012-11-28,4304.65576171875,4322.952901397722,4267.869107033019,4321.684884325985,38719500.0
2012-11-29,4318.91748046875,4325.872287325285,4285.455894994722,4318.583509120122,36847700.0
2012-11-30,4275.974609375,4321.808762120372,4255.101398727899,4312.586953243372,49339000.0
2012-12-03,4302.27685546875,4303.392046557787,4262.599684594286,4277.020999833244,42899700.0
2012-12-04,4269.4853515625,4284.790907011177,4246.135187967193,4281.793953575634,34554600.0
2012-12-05,4286.6728515625,4288.143985659058,4253.86309454743,4262.852002186869,42620100.0
2012-12-06,4292.43798828125,4305.93843962477,4282.374414948835,4295.851917966382,44412600.0
2012-12-07,4290.62890625,4297.358624796676,4269.931957873373,4286.021175427612,39116400.0
2012-12-10,4302.44189453125,4318.2093489497565,4280.059950749491,4295.3034997212735,43051500.0
2012-12-11,4317.74951171875,4325.385444271531,4290.126565990696,4301.019207420454,49779600.0
2012-12-12,4337.359375,4340.092667280213,4311.330600765294,4321.044090694297,47928800.0
2012-12-13,4320.0205078125,4335.751827971317,4299.551579425588,4330.971252668701,47196700.0
2012-12-14,4308.69482421875,4321.203613923933,4283.0771705452335,4320.206582479381,28457300.0
2012-12-17,4315.6884765625,4325.891203312935,4294.20835797847,4305.287027100186,33193800.0
2012-12-18,4301.26904296875,4328.850979941936,4273.688082520152,4319.914315179673,34038200.0
2012-12-19,4275.6923828125,4309.725237193433,4253.770384935895,4306.209260831247,40213200.0
2012-12-20,4254.650390625,4267.753884739287,4221.966603595292,4267.382805426142,31388800.0
2012-12-21,4250.048828125,4276.73187399289,4235.1524339296175,4252.773819963619,25685500.0
2012-12-26,4274.927734375,4274.933593521792,4245.152526900286,4251.669362920177,18442500.0
2012-12-27,4281.6943359375,4289.653010820427,4264.167185491339,4275.844954029681,25065900.0
2012-12-28,4316.5185546875,4324.7643266369,4289.228604083767,4298.764364752395,30004700.0
2013-01-02,4346.3056640625,4364.494896391378,4316.2555659850095,4322.413529051924,32794300.0
2013-01-03,4399.0869140625,4401.16300528423,4356.241898844536,4356.241898844536,43267700.0
2013-01-04,4409.8486328125,4418.312171068517,4389.545222676355,4406.759885667723,36418100.0
2013-01-07,4392.2080078125,4427.479584633277,4387.317084834417,4407.558484752496,40179400.0
2013-01-08,4397.3740234375,4413.763523198855,4381.478645097734,4394.587022375808,48360000.0
2013-01-09,4362.75830078125,4411.5933128046645,4349.616722779188,4404.170262075876,44600700.0
2013-01-10,4317.19677734375,4376.969347361638,4298.444091104873,4368.584420635254,33286900.0
2013-01-11,4305.74462890625,4341.590890844866,4301.32292589715,4325.069560818483,31889000.0
2013-01-14,4382.3271484375,4382.3271484375,4313.788805615169,4321.967685880584,44849600.0
2013-01-15,4400.6533203125,4400.6533203125,4373.1792896044,4388.221674186588,29431200.0
2013-01-16,4410.79248046875,4410.79248046875,4387.493581088387,4396.394114153575,47184400.0
2013-01-17,4398.2119140625,4421.1690298454,4389.848469504133,4406.940578804745,23981700.0
2013-01-18,4465.31005859375,4465.31005859375,4405.366591325825,4407.119452776939,32930300.0
2013-01-21,4439.80126953125,4471.933807600952,4427.596666559205,4463.2720354484445,29907300.0
2013-01-22,4416.37548828125,4441.440428009978,4399.5861044785415,4426.842364933918,32691900.0
2013-01-23,4418.5546875,4441.670973257429,4389.95375241186,4425.066152244446,30663400.0
2013-01-25,4437.42529296875,4439.933007785432,4412.300295103321,4426.204538645896,40536500.0
2013-01-28,4416.7646484375,4444.114655328171,4384.760038035471,4437.234064466735,32021000.0
2013-01-29,4438.85693359375,4439.43308303317,4423.637799672805,4431.255667091304,34785000.0
2013-01-30,4452.80224609375,4456.761076792473,4433.473894830844,4444.801580105926,39092200.0
2013-01-31,4453.52978515625,4457.489591970542,4430.988670311782,4449.871724409927,49876900.0
2013-02-01,4481.45947265625,4519.283196730264,4457.273401708915,4458.424724113151,44191500.0
2013-02-04,4490.390625,4518.777706610768,4469.742500776368,4497.808305796553,44097700.0
2013-02-05,4479.2666015625,4492.354959399764,4458.511549896963,4472.935793246527,59502000.0
2013-02-06,4498.80078125,4507.940561842895,4482.885385758466,4493.781933837511,51216900.0
2013-02-07,4502.97265625,4514.692414863735,4493.786002151869,4500.945879680171,42078200.0
2013-02-08,4491.091796875,4528.085470152843,4487.664684545761,4516.526839269513,35554000.0
2013-02-11,4503.07177734375,4513.945377500044,4495.840125259562,4504.541446695814,27793300.0
2013-02-12,4548.06640625,4548.365222761679,4503.380154672521,4505.331738981643,35337600.0
2013-02-13,4571.39013671875,4586.801646898528,4551.241017767132,4552.68480928917,51480600.0
2013-02-14,4588.494140625,4601.772920323101,4575.664562181578,4579.155637150007,83832800.0
2013-02-15,4609.6064453125,4615.821046810538,4588.056992364991,4588.4661561028415,67166100.0
2013-02-18,4611.8662109375,4630.220476287488,4602.290900416933,4610.990268503463,58920900.0
2013-02-19,4601.88330078125,4618.520838267803,4581.342106296752,4610.329750113015,122593200.0
2013-02-20,4634.27099609375,4634.27099609375,4610.578557856848,4612.272827922837,80671500.0
2013-02-21,4632.2236328125,4655.946831164574,4617.389248875795,4620.556117884203,68863200.0
2013-02-22,4650.94189453125,4650.94189453125,4626.141590961996,4629.455914995388,69087800.0
2013-02-25,4695.923828125,4695.923828125,4656.079678620105,4661.445192061962,59488200.0
2013-02-26,4662.849609375,4684.814088083254,4646.408353588781,4684.554820812073,56483300.0
2013-02-27,4716.2314453125,4721.676057583047,4673.898132328832,4674.477211348908,61013400.0
2013-02-28,4795.60205078125,4795.60205078125,4734.646420025301,4739.203371226382,66920600.0
2013-03-01,4811.42578125,4817.726805871425,4777.789393325165,4798.303732687365,60820800.0
2013-03-04,4761.275390625,4825.511168607096,4744.293142266873,4812.108370601558,55982900.0
2013-03-05,4751.5166015625,4779.366105699785,4751.29053612515,4764.810030498327,58277800.0
2013-03-06,4824.49560546875,4834.880944038724,4767.741463514917,4769.707695692692,72450200.0
2013-03-07,4848.10986328125,4848.359853537377,4818.777998737231,4823.056152300082,62834600.0
2013-03-08,4874.30517578125,4904.285941087723,4852.956886585365,4853.825016818659,65145900.0
2013-03-11,4854.123046875,4886.3307774439645,4847.6301355732885,4875.790172151338,52541100.0
2013-03-13,4835.2509765625,4868.714519293399,4815.663847459653,4850.580458697134,52392500.0
2013-03-14,4786.1806640625,4830.205803816575,4757.168611104685,4830.08862088334,60993100.0
2013-03-15,4819.13671875,4854.339938928565,4803.393190664483,4803.393190664483,58465200.0
2013-03-18,4802.63916015625,4822.013405735432,4781.814775732054,4811.976687183877,47719900.0
2013-03-19,4822.439453125,4840.472931657564,4812.686902623851,4815.407988232288,60484500.0
2013-03-20,4831.31201171875,4843.19875623202,4805.30716420276,4835.119969018359,67456000.0
2013-03-21,4802.47900390625,4855.01211448207,4786.587532886925,4833.5749609778,74936700.0
2013-03-22,4722.9755859375,4816.27664659436,4721.13239586811,4799.001439218176,61150100.0
2013-03-25,4799.47705078125,4799.47705078125,4751.956929747462,4754.573527010447,48987500.0
2013-03-26,4842.330078125,4861.5700499695095,4798.808827259364,4801.973742815667,53427100.0
2013-03-27,4927.91064453125,4927.91064453125,4853.687453234642,4854.290457156961,67216000.0
2013-03-28,4940.7939453125,4940.7939453125,4898.242863570655,4921.123810839512,47089900.0
2013-04-01,4937.38330078125,4953.206416274587,4922.35361148215,4926.932535081883,52929300.0
2013-04-02,4957.05810546875,4968.117733750295,4942.613843252823,4944.70067612004,79749100.0
2013-04-03,4981.27197265625,4985.6580324402,4947.887529634118,4972.200548329632,70764800.0
2013-04-04,4922.41943359375,4970.87751025892,4922.41943359375,4970.3448161287615,51643000.0
2013-04-05,4925.87646484375,4948.557712418003,4907.439192985068,4932.016362982648,44604400.0
2013-04-08,4897.33056640625,4934.26028276069,4872.366693361102,4924.182549627145,43060800.0
2013-04-09,4899.396484375,4929.88260412834,4881.665239959058,4909.739344087595,44406800.0
2013-04-10,4877.28515625,4909.906932699775,4864.674319242505,4908.860586730011,38576600.0
2013-04-11,4924.07177734375,4924.07177734375,4885.596222166558,4887.005835341474,45160600.0
